numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07729;20160307070000;636.000000;0;0.000000;273.350000;272.930000;97;0;6;0;8;8;800;6;/;/;5.000000;mq;272.850000;mq;278.750000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07895;20160307064000;1970.000000;0;0.000000;258.450000;256.630000;86;0;7;4;0;0;mq;0;0;0;0.600000;mq;257.650000;mq;268.650000;1.800000;0.020000;-99;768.000000;3102.000000;mq;261.150000;mq;0;3;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;1;mq;1;110.000000;
07959;20160307074000;1860.000000;0;0.000000;mq;mq;mq;0;7;7;6;6;800;0;1;0;5.000000;mq;mq;mq;mq;1.200000;0.040000;-99;768.000000;3104.000000;mq;270.050000;mq;0;0;0;mq;mq;mq;mq;3;270;5.000000;mq;0.050000;mq;1;1;mq;2;mq;
07962;20160307064500;680.000000;0;0.000000;273.450000;272.300000;92;0;6;0;8;mq;mq;/;/;/;2.300000;mq;272.750000;mq;278.450000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07966;20160307061500;1000.000000;0;0.000000;273.050000;269.850000;79;0;0;0;8;8;1250;5;/;/;0.000000;mq;271.850000;mq;277.350000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07457;20160307060000;790.000000;0;0.000000;271.950000;mq;mq;0;7;0;0;0;mq;0;0;0;2.800000;271.950000;mq;276.150000;mq;0.120000;0.060000;-99;768.000000;3106.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07499;20160307070000;1025.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;/;/;/;mq;mq;mq;mq;mq;0.150000;0.030000;-99;768.000000;3103.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07580;20160307070000;1260.000000;0;0.000000;263.750000;262.690000;92;0;7;4;0;0;mq;0;0;0;0.100000;mq;263.750000;mq;274.450000;0.450000;0.010000;-99;768.000000;3101.000000;mq;265.150000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;8;3;mq;2;mq;
07818;20160307070000;1250.000000;0;0.000000;263.150000;mq;mq;0;7;0;0;0;mq;0;0;0;1.200000;mq;263.150000;mq;272.150000;0.320000;0.020000;-99;768.000000;3102.000000;mq;mq;mq;0;0;0;mq;mq;mq;mq;4;0;0.000000;1.400000;0.050000;mq;0;0;0;mq;mq;
07856;20160307063000;1620.000000;0;0.000000;261.350000;254.540000;57;0;7;0;0;0;mq;0;0;0;2.000000;mq;261.250000;mq;271.250000;1.700000;0.050000;-99;768.000000;3105.000000;mq;267.150000;mq;0;0;0;mq;mq;mq;mq;3;310;3.000000;3.900000;0.050000;mq;1;9;mq;1;80.000000;
07872;20160307070500;1355.000000;40;2.000000;265.750000;263.360000;83;0;7;0;0;0;mq;0;0;0;mq;mq;264.950000;mq;271.350000;0.500000;0.020000;-99;768.000000;3102.000000;mq;266.050000;mq;0;5;5;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;8;1;mq;2;mq;
07876;20160307061500;1270.000000;0;0.000000;263.950000;mq;mq;0;7;0;0;0;mq;0;0;0;1.800000;mq;mq;mq;mq;1.050000;0.010000;-99;768.000000;3101.000000;mq;271.250000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
07909;20160307073000;1700.000000;0;0.000000;265.850000;mq;mq;0;7;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;1.650000;0.040000;-99;768.000000;3104.000000;mq;263.650000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;2;9;mq;mq;mq;
07454;20160307085000;1535.000000;mq;mq;mq;mq;mq;0;7;0;mq;mq;mq;/;/;/;1.900000;mq;mq;mq;mq;1.250000;0.040000;-99;768.000000;3104.000000;mq;266.650000;mq;0;2;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;8;mq;mq;mq;
07863;20160307083000;2000.000000;0;0.000000;260.750000;258.750000;85;0;7;4;0;0;mq;0;0;0;1.600000;mq;259.050000;mq;266.650000;2.150000;0.070000;-99;768.000000;3107.000000;mq;262.150000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;2;mq;0;50.000000;
07882;20160307081500;1390.000000;0;0.000000;269.650000;265.510000;73;0;7;mq;0;0;mq;0;0;0;1.800000;mq;263.150000;mq;271.750000;0.520000;0.010000;-99;768.000000;3101.000000;mq;264.450000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;3;mq;1;130.000000;
07886;20160307084000;1720.000000;0;0.000000;264.950000;261.960000;79;0;7;4;0;0;mq;0;0;0;1.200000;mq;264.450000;mq;267.850000;1.540000;0.010000;-99;768.000000;3101.000000;mq;267.150000;mq;0;0;0;mq;mq;mq;mq;3;0;0.000000;1.870000;0.020000;mq;2;2;mq;0;160.000000;
07890;20160307081500;2200.000000;0;0.000000;259.550000;254.010000;63;0;7;4;1;1;mq;2;0;0;0.200000;mq;257.050000;mq;264.650000;1.540000;0.030000;-99;768.000000;3103.000000;mq;265.350000;mq;0;3;0;mq;mq;mq;mq;3;360;5.000000;mq;mq;mq;8;2;mq;2;mq;
07924;20160307081500;2070.000000;0;0.000000;263.550000;253.560000;44;0;3;0;0;0;mq;0;0;0;0.000000;mq;260.850000;mq;266.950000;1.200000;0.000000;-99;768.000000;3100.000000;mq;260.250000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;3;2;mq;1;100.000000;
07498;20160307071500;1850.000000;220;3.000000;256.150000;253.810000;82;0;7;0;0;0;mq;0;0;0;0.900000;mq;256.150000;mq;269.150000;1.700000;0.020000;-99;768.000000;3102.000000;mq;265.850000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;2;mq;mq;mq;
07884;20160307080000;1400.000000;0;0.000000;269.150000;266.210000;80;0;7;0;0;0;mq;0;0;0;0.100000;mq;261.150000;mq;271.150000;1.650000;0.010000;-99;768.000000;3101.000000;mq;mq;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
07889;20160307074500;1800.000000;0;0.000000;261.650000;mq;mq;0;7;7;1;0;8000;0;0;2;1.000000;mq;260.150000;mq;268.150000;0.960000;0.020000;-99;768.000000;3102.000000;mq;272.250000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;2;mq;mq;mq;
07894;20160307073500;1350.000000;220;1.000000;263.650000;259.880000;74;0;7;0;1;1;800;5;0;0;0.900000;mq;262.650000;mq;273.150000;0.890000;0.010000;-99;768.000000;3101.000000;mq;266.150000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;2;2;mq;2;mq;
07911;20160307074500;1620.000000;0;0.000000;263.150000;mq;mq;0;7;0;1;0;8000;0;0;2;0.100000;mq;258.650000;mq;271.150000;2.000000;0.020000;-99;768.000000;3102.000000;mq;263.150000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;8;2;mq;mq;mq;
07916;20160307074000;1620.000000;360;4.000000;263.250000;257.720000;64;0;7;7;0;0;mq;0;0;0;0.600000;mq;262.050000;mq;274.650000;0.860000;0.010000;-99;768.000000;3101.000000;mq;265.250000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;1;mq;1;120.000000;
07920;20160307080000;1720.000000;40;2.000000;259.650000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;mq;mq;mq;1.220000;0.000000;-99;768.000000;3100.000000;mq;261.450000;mq;0;0;0;mq;mq;mq;mq;3;40;4.000000;1.600000;0.000000;mq;1;1;mq;1;120.000000;
07900;20160307071500;2040.000000;180;4.000000;258.350000;254.430000;72;0;7;0;0;0;mq;0;0;0;0.500000;mq;257.950000;mq;269.150000;2.080000;0.020000;-99;768.000000;3102.000000;mq;259.950000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;2;1;mq;1;110.000000;
07953;20160307083000;1800.000000;0;0.000000;269.750000;267.120000;82;0;7;4;5;5;250;6;/;/;2.500000;mq;264.950000;mq;272.550000;1.050000;0.070000;-99;768.000000;3107.000000;mq;268.450000;mq;0;2;0;mq;mq;mq;mq;3;0;0.000000;mq;0.030000;mq;1;2;mq;0;100.000000;
07965;20160307085500;1460.000000;0;0.000000;274.250000;267.350000;60;0;7;7;6;6;1250;0;7;0;0.300000;mq;268.050000;mq;275.350000;0.260000;0.020000;-99;768.000000;3102.000000;mq;272.250000;mq;0;0;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;2;mq;1;160.000000;
07456;20160307085000;2180.000000;0;0.000000;264.150000;260.360000;74;0;7;7;1;1;450;0;3;0;0.500000;mq;258.150000;mq;267.150000;1.100000;0.020000;-99;768.000000;3102.000000;mq;266.950000;mq;0;0;0;mq;mq;mq;mq;3;0;0.000000;mq;mq;mq;8;1;mq;1;140.000000;
07902;20160307080000;2000.000000;0;0.000000;262.950000;257.810000;66;0;7;0;0;0;mq;0;0;0;2.000000;mq;260.450000;mq;267.150000;2.050000;0.020000;-99;768.000000;3102.000000;mq;262.850000;mq;0;0;0;mq;mq;mq;mq;3;90;8.000000;mq;mq;mq;1;9;mq;1;180.000000;
07903;20160307090000;1400.000000;0;0.000000;268.950000;264.480000;71;0;7;0;2;2;3500;0;3;0;0.300000;mq;264.250000;mq;271.550000;0.500000;0.010000;-99;768.000000;3101.000000;mq;267.750000;mq;0;0;0;mq;mq;mq;mq;3;0;0.000000;1.300000;0.010000;mq;1;2;mq;mq;mq;
07912;20160307070000;1707.000000;0;0.000000;255.050000;252.450000;80;0;7;0;0;0;mq;0;0;0;0.900000;mq;254.350000;mq;271.950000;1.250000;0.020000;-99;768.000000;3102.000000;mq;256.650000;mq;0;0;1;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;2;mq;mq;mq;
07925;20160307083100;1905.000000;0;0.000000;266.750000;256.490000;44;0;0;0;0;0;mq;0;0;0;0.000000;mq;259.350000;mq;268.450000;1.070000;0.000000;-99;768.000000;3100.000000;mq;263.550000;mq;0;0;0;mq;mq;mq;mq;3;320;2.000000;1.270000;0.000000;mq;3;3;mq;1;140.000000;
07950;20160307081000;1600.000000;0;0.000000;271.150000;269.580000;89;0;7;0;7;7;800;5;/;/;5.300000;mq;269.450000;mq;274.250000;0.900000;0.060000;-99;768.000000;3106.000000;mq;271.150000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;2;mq;0;120.000000;
07595;20160307094500;1915.000000;0;0.000000;266.850000;264.890000;86;0;0;0;1;0;8000;0;0;2;0.000000;mq;261.750000;mq;267.750000;0.600000;0.000000;-99;768.000000;3100.000000;mq;266.150000;mq;0;2;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;5;3;mq;0;200.000000;
07815;20160307074500;2350.000000;0;0.000000;257.750000;248.240000;44;0;7;0;0;0;mq;0;0;0;2.200000;mq;255.150000;mq;266.650000;1.850000;0.050000;-99;768.000000;3105.000000;mq;mq;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;1;mq;2;mq;
07891;20160307090000;1200.000000;0;0.000000;269.950000;264.300000;65;0;7;0;1;0;8000;0;0;2;0.200000;mq;264.750000;mq;275.050000;1.400000;0.020000;-99;768.000000;3102.000000;mq;270.150000;mq;0;0;0;mq;mq;mq;mq;3;0;0.000000;2.400000;0.020000;mq;2;1;mq;mq;mq;
07980;20160307093000;2127.000000;0;0.000000;268.250000;265.490000;81;71;7;4;9;mq;mq;/;/;/;0.100000;mq;263.850000;mq;268.250000;0.150000;0.020000;-99;768.000000;3102.000000;mq;271.150000;mq;0;mq;mq;mq;mq;mq;mq;1;mq;mq;mq;mq;mq;2;1;mq;1;140.000000;
07598;20160307093000;2070.000000;0;0.000000;266.750000;260.660000;62;0;0;0;0;0;mq;0;0;0;0.000000;mq;258.950000;mq;270.850000;1.110000;0.000000;-99;768.000000;3100.000000;mq;261.150000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;2;4;mq;1;130.000000;
07940;20160307091500;1900.000000;220;3.000000;270.350000;261.110000;49;0;0;0;1;1;1250;2;0;0;0.000000;mq;262.150000;mq;272.250000;1.500000;0.000000;-99;768.000000;3100.000000;mq;264.750000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;2;3;mq;1;160.000000;
07955;20160307090000;1840.000000;0;0.000000;mq;mq;mq;0;7;0;7;6;250;6;3;/;2.000000;mq;mq;mq;mq;0.950000;0.030000;-99;768.000000;3103.000000;mq;271.550000;mq;mq;mq;mq;mq;mq;mq;mq;3;0;0.000000;2.100000;mq;mq;1;3;mq;1;140.000000;
07393;20160307072500;2196.000000;0;0.000000;261.150000;mq;mq;0;4;0;2;0;8000;0;0;2;mq;mq;mq;mq;mq;4.200000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;0;0;0;mq;mq;mq;mq;3;0;0.000000;1.960000;0.000000;mq;8;2;mq;mq;mq;
07575;20160307080500;2134.000000;360;1.000000;265.550000;257.150000;51;0;0;0;0;0;mq;0;0;0;0.000000;mq;258.050000;mq;267.950000;1.290000;0.000000;-99;768.000000;3100.000000;mq;266.550000;mq;0;0;0;mq;mq;mq;mq;3;310;2.000000;1.470000;0.000000;mq;2;2;mq;1;100.000000;
07858;20160307090000;1765.000000;0;0.000000;263.850000;261.940000;86;0;7;0;1;0;8000;0;0;2;2.800000;mq;257.850000;mq;267.850000;3.280000;0.060000;-99;768.000000;3106.000000;mq;264.950000;mq;0;0;0;mq;mq;mq;mq;3;0;0.000000;5.000000;0.100000;mq;1;2;mq;2;mq;
07921;20160307083000;1680.000000;0;0.000000;267.650000;257.580000;45;0;0;0;0;0;mq;0;0;0;0.000000;mq;259.150000;mq;271.650000;1.170000;0.000000;-99;768.000000;3100.000000;mq;267.750000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;0.000000;mq;1;2;mq;mq;mq;
07923;20160307085500;1895.000000;0;0.000000;263.650000;258.290000;65;0;0;0;0;0;mq;0;0;0;0.000000;mq;260.050000;mq;274.050000;1.000000;0.000000;-99;768.000000;3100.000000;mq;268.650000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;2;2;mq;1;100.000000;
07928;20160307084500;1550.000000;220;1.000000;266.950000;265.720000;91;0;7;0;1;0;8000;0;0;2;2.700000;mq;263.150000;mq;270.650000;1.810000;0.060000;-99;768.000000;3106.000000;mq;266.150000;mq;0;3;0;mq;mq;mq;mq;2;220;1.000000;2.370000;0.050000;mq;8;2;mq;0;33.000000;
07929;20160307090000;1855.000000;0;0.000000;267.150000;256.850000;44;0;0;0;0;0;mq;0;0;0;0.000000;mq;256.750000;mq;275.150000;1.050000;0.000000;-99;768.000000;3100.000000;mq;266.450000;mq;0;0;0;mq;mq;mq;mq;4;310;2.000000;mq;mq;mq;1;1;mq;mq;mq;
07961;20160307080500;1745.000000;0;0.000000;271.350000;267.510000;75;0;7;0;7;7;800;6;/;/;3.600000;mq;265.550000;mq;271.350000;0.950000;0.080000;-99;768.000000;3108.000000;mq;mq;mq;0;0;0;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;9;2;mq;0;100.000000;
07964;20160307090000;2020.000000;0;0.000000;268.150000;266.320000;87;70;7;4;8;1;150;2;7;/;2.500000;mq;262.950000;mq;268.450000;1.450000;0.060000;-99;768.000000;3106.000000;mq;269.650000;mq;0;3;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;1;mq;1;70.000000;
07967;20160307094000;1590.000000;0;0.000000;mq;mq;mq;0;7;7;8;8;800;0;7;/;mq;mq;mq;mq;mq;mq;0.070000;-99;768.000000;3107.000000;mq;268.550000;mq;0;0;mq;mq;mq;mq;mq;2;0;0.000000;mq;mq;mq;2;2;mq;0;190.000000;
07970;20160307075000;1789.000000;0;0.000000;269.350000;267.040000;84;0;7;0;8;8;1250;5;/;/;2.500000;mq;266.750000;mq;269.350000;0.780000;0.030000;-99;768.000000;3103.000000;mq;268.950000;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
07971;20160307071500;1384.000000;0;0.000000;272.150000;268.460000;76;70;7;0;8;8;450;5;/;/;0.600000;mq;269.250000;mq;273.550000;0.480000;0.010000;-99;768.000000;3101.000000;mq;271.650000;mq;0;0;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
07972;20160307080000;1715.000000;0;0.000000;269.150000;263.540000;65;0;7;3;8;8;800;0;3;/;6.200000;mq;266.250000;mq;269.450000;0.860000;0.030000;-99;768.000000;3103.000000;mq;269.150000;mq;0;0;8;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;2;1;mq;1;120.000000;
07973;20160307083000;1472.000000;0;0.000000;270.850000;266.490000;72;70;7;3;8;8;450;5;/;/;3.700000;mq;267.650000;mq;270.850000;0.500000;0.020000;-99;768.000000;3102.000000;mq;272.050000;mq;0;9;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;2;2;mq;1;180.000000;
07976;20160307081900;1530.000000;270;2.000000;271.550000;267.340000;73;70;7;0;8;8;450;5;/;/;2.000000;mq;267.550000;mq;269.650000;0.500000;0.020000;-99;768.000000;3102.000000;mq;269.450000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;3;3;mq;0;150.000000;
07968;20160307081900;1569.000000;0;0.000000;270.750000;266.030000;70;0;7;0;4;4;1250;0;4;0;0.400000;mq;267.850000;mq;273.550000;0.360000;0.010000;-99;768.000000;3101.000000;mq;270.350000;mq;0;0;0;mq;mq;mq;mq;3;0;0.000000;1.550000;0.020000;mq;1;1;mq;1;100.000000;
07804;20160307091500;1526.000000;0;0.000000;mq;mq;mq;0;7;0;1;0;8000;0;0;2;1.500000;mq;mq;mq;mq;1.020000;0.030000;-99;768.000000;3103.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;3;0;0.000000;2.600000;0.030000;mq;2;8;0;mq;mq;
07954;20160307065800;1107.000000;0;0.000000;272.550000;270.180000;84;0;7;4;7;5;800;0;3;2;0.600000;mq;270.350000;mq;276.750000;0.040000;0.010000;-99;768.000000;3101.000000;mq;272.250000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
07969;20160307075200;1763.000000;130;2.000000;268.750000;267.060000;88;70;7;0;6;6;1250;2;3;/;1.000000;mq;266.050000;mq;270.250000;0.820000;0.020000;-99;768.000000;3102.000000;mq;272.650000;mq;0;0;0;mq;mq;mq;mq;3;130;3.000000;1.280000;0.030000;mq;1;2;mq;1;80.000000;
07470;20160307090000;1850.000000;360;2.000000;268.650000;mq;mq;0;7;0;mq;mq;mq;/;/;/;mq;mq;mq;mq;mq;2.400000;0.030000;-99;768.000000;3103.000000;mq;267.250000;mq;mq;mq;mq;mq;mq;mq;mq;3;0;0.000000;3.500000;0.020000;mq;0;0;0;mq;mq;
07861;20160307093000;1635.000000;0;0.000000;272.150000;mq;mq;0;7;0;2;1;450;5;3;0;mq;mq;mq;mq;mq;2.250000;mq;mq;768.000000;mq;mq;272.650000;mq;0;0;0;mq;mq;mq;mq;3;220;2.000000;2.120000;0.100000;mq;1;1;mq;0;100.000000;
07927;20160307091000;2100.000000;0;0.000000;266.350000;257.160000;48;0;0;0;0;0;mq;0;0;0;0.000000;mq;260.950000;mq;268.550000;1.300000;0.000000;-99;768.000000;3100.000000;mq;263.150000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;4;3;mq;1;180.000000;
07974;20160307103000;1500.000000;0;0.000000;271.550000;267.700000;75;70;7;0;8;8;2250;0;1;/;4.900000;mq;266.250000;mq;269.950000;0.530000;0.050000;-99;768.000000;3105.000000;mq;271.150000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
07977;20160307100000;2090.000000;310;1.000000;267.850000;265.260000;82;70;7;7;8;8;450;0;1;/;1.500000;mq;264.450000;mq;269.550000;1.050000;0.050000;-99;768.000000;3105.000000;mq;270.450000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
07985;20160307093000;1420.000000;270;7.000000;272.150000;270.110000;86;70;7;4;7;7;80;2;/;/;mq;mq;270.850000;mq;276.550000;0.380000;0.180000;-99;768.000000;3118.000000;mq;272.450000;mq;0;5;4;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;2;9;mq;0;mq;
07986;20160307083000;1623.000000;270;2.000000;268.650000;267.260000;90;0;7;4;5;5;80;2;0;0;mq;mq;265.450000;mq;278.650000;0.500000;0.100000;-99;768.000000;3110.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;2;9;mq;0;mq;
07949;20160307090000;1870.000000;0;0.000000;270.650000;268.480000;85;0;7;7;6;6;800;5;/;/;7.000000;mq;267.750000;mq;273.150000;1.700000;0.100000;-99;768.000000;3110.000000;mq;269.950000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;2;9;mq;0;80.000000;
07960;20160307080000;1590.000000;0;0.000000;270.550000;269.280000;91;70;7;0;7;7;450;5;0;0;2.800000;mq;267.450000;mq;269.650000;0.580000;0.060000;-99;768.000000;3106.000000;mq;271.350000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;1;mq;0;80.000000;
07873;20160307085500;1470.000000;0;0.000000;mq;mq;mq;0;7;0;1;0;8000;0;0;2;0.400000;mq;mq;mq;mq;1.720000;0.010000;-99;768.000000;3101.000000;mq;mq;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07908;20160307061500;1970.000000;0;0.000000;259.150000;250.500000;48;0;7;4;0;0;mq;0;0;0;0.200000;mq;259.150000;mq;271.650000;2.400000;0.010000;-99;768.000000;3101.000000;mq;260.650000;mq;0;0;0;mq;mq;mq;mq;3;0;0.000000;mq;mq;mq;1;2;mq;mq;mq;
07725;20160307103000;1456.000000;270;5.000000;mq;mq;mq;0;7;0;8;8;450;5;/;/;2.400000;mq;mq;mq;mq;0.450000;0.030000;-99;768.000000;3103.000000;mq;272.850000;mq;0;0;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;3;2;mq;1;140.000000;
07457;20160307103500;790.000000;0;0.000000;277.150000;mq;mq;0;0;0;2;2;2250;0;3;0;mq;mq;mq;mq;mq;0.120000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07858;20160307115000;1765.000000;0;0.000000;267.150000;266.060000;92;0;0;0;6;2;450;2;3;0;mq;mq;mq;mq;mq;3.260000;0.000000;-50;750.000000;3100.000000;mq;266.150000;mq;0;0;0;mq;mq;mq;mq;3;0;0.000000;5.000000;0.000000;mq;1;2;mq;mq;mq;
07876;20160307120000;1270.000000;0;0.000000;272.950000;mq;mq;0;0;0;3;3;450;5;0;0;mq;mq;mq;mq;mq;1.050000;0.000000;-50;750.000000;3100.000000;mq;272.350000;mq;0;0;0;mq;mq;mq;mq;3;0;0.000000;mq;mq;mq;1;1;mq;mq;mq;
07902;20160307144000;2000.000000;0;0.000000;266.150000;266.020000;99;70;7;4;9;9;mq;/;/;/;mq;mq;mq;mq;mq;2.050000;0.000000;-50;750.000000;3100.000000;mq;262.850000;mq;0;mq;0;mq;mq;mq;mq;3;40;5.000000;mq;mq;mq;1;9;mq;1;180.000000;
07908;20160307110000;1970.000000;0;0.000000;264.150000;253.840000;43;0;0;0;2;2;250;2;0;0;mq;mq;mq;mq;mq;2.380000;0.000000;-50;750.000000;3100.000000;mq;264.350000;mq;0;0;7;mq;mq;mq;mq;3;0;0.000000;mq;mq;mq;1;2;mq;mq;mq;
07721;20160307120500;1747.000000;230;4.000000;269.350000;266.730000;82;0;0;0;6;3;80;2;3;2;mq;mq;mq;mq;mq;1.940000;0.000000;-50;750.000000;3100.000000;mq;266.650000;mq;0;0;0;mq;mq;mq;mq;3;180;2.000000;1.900000;0.000000;mq;9;2;mq;2;mq;
07811;20160307124000;2350.000000;0;0.000000;272.750000;264.810000;55;0;0;0;2;2;150;5;3;0;mq;mq;mq;mq;mq;1.540000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;2;0;mq;1;120.000000;
07856;20160307113000;1620.000000;0;0.000000;271.250000;261.160000;46;0;0;0;3;2;450;2;1;2;mq;mq;mq;mq;mq;1.640000;0.000000;-50;750.000000;3100.000000;mq;269.250000;mq;0;mq;0;mq;mq;mq;mq;3;270;3.000000;3.900000;0.000000;mq;1;9;mq;1;80.000000;
07875;20160307121500;1860.000000;0;0.000000;269.950000;260.490000;48;0;0;0;1;1;800;2;0;0;mq;mq;mq;mq;mq;1.700000;0.000000;-50;750.000000;3100.000000;mq;271.850000;mq;0;0;0;mq;mq;mq;mq;3;40;2.000000;mq;mq;mq;1;2;mq;1;140.000000;
07881;20160307120000;2590.000000;0;0.000000;265.650000;251.030000;30;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;1.930000;0.000000;-50;750.000000;3100.000000;mq;261.550000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;2;mq;1;120.000000;
07909;20160307121500;1700.000000;0;0.000000;268.150000;mq;mq;0;0;0;6;5;150;2;3;0;mq;mq;mq;mq;mq;1.650000;0.000000;-50;750.000000;3100.000000;mq;269.850000;mq;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;2;9;mq;1;140.000000;
07952;20160307120000;1840.000000;0;0.000000;mq;mq;mq;0;4;0;8;8;450;5;/;/;mq;mq;mq;mq;mq;1.730000;0.000000;-50;750.000000;3100.000000;mq;272.950000;mq;0;mq;mq;mq;mq;mq;mq;3;0;0.000000;mq;mq;mq;3;3;mq;1;mq;
07959;20160307121000;1860.000000;0;0.000000;mq;mq;mq;0;0;0;6;6;800;0;1;/;mq;mq;mq;mq;mq;1.150000;0.000000;-50;750.000000;3100.000000;mq;273.150000;mq;0;0;0;mq;mq;mq;mq;3;270;5.000000;mq;0.000000;mq;1;2;mq;2;mq;
07887;20160307130000;1500.000000;0;0.000000;270.150000;266.170000;74;0;0;0;4;4;1750;0;3;9;mq;mq;mq;mq;mq;1.900000;0.000000;-50;750.000000;3100.000000;mq;268.350000;mq;0;0;0;mq;mq;mq;mq;3;0;0.000000;2.500000;0.000000;mq;1;2;mq;1;88.000000;
